timestamp,asn,num_routes,num_new_routes,num_withdrawals,num_origin_changes,num_route_changes,max_path_length,avg_path_length,max_edit_distance,avg_edit_distance,num_announcements,num_unique_prefixes_announced,anomaly_status
2018-07-30 12:10:00,58224,84,81,146,0,3,5,0.1785714285714285,3,0.0714285714285714,1197,84,no anomalies detected
2018-07-30 12:15:00,58224,4,3,163,0,1,5,1.25,1,0.25,484,4,no anomalies detected
2018-07-30 12:20:00,58224,1,0,105,0,1,5,5.0,2,2.0,462,1,no anomalies detected
2018-07-30 12:25:00,58224,9,8,124,0,1,5,0.5555555555555556,2,0.2222222222222222,656,9,no anomalies detected
2018-07-30 12:30:00,58224,208,199,2074,0,9,8,0.2307692307692307,5,0.1009615384615384,83621,208,"anomaly detected at 2018-07-30 12:30:00 due to high value of num_routes=208, num_new_routes=199, num_withdrawals=2074, num_announcements=83621, num_unique_prefixes_announced=208"
2018-07-30 12:35:00,58224,193,0,1464,0,191,18,5.7979274611398965,13,3.735751295336788,15979,193,"anomaly detected at 2018-07-30 12:35:00 due to high value of num_route_changes=191, max_path_length=18, max_edit_distance=13, num_announcements=15979"
2018-07-30 12:40:00,58224,11,1,306,0,10,13,7.454545454545454,4,2.363636363636364,504,11,"anomaly detected at 2018-07-30 12:40:00 due to high value of num_routes=11, num_withdrawals=306, num_route_changes=10, max_edit_distance=4, num_unique_prefixes_announced=11"
2018-07-30 12:45:00,58224,7,5,61,0,2,9,2.571428571428572,3,0.8571428571428571,212,7,no anomalies detected
2018-07-30 12:50:00,58224,4,4,82,0,0,0,0.0,0,0.0,476,4,no anomalies detected
2018-07-30 12:55:00,58224,1,0,89,0,1,4,4.0,2,2.0,396,1,no anomalies detected
2018-07-30 13:00:00,58224,19,19,123,0,0,0,0.0,0,0.0,572,19,no anomalies detected
2018-07-30 13:05:00,58224,61,49,102,0,12,8,1.180327868852459,4,0.4918032786885246,564,61,no anomalies detected
2018-07-30 13:10:00,58224,281,230,118,0,46,13,1.0498220640569396,4,0.3202846975088968,913,281,"anomaly detected at 2018-07-30 13:10:00 due to high value of num_routes=281, num_new_routes=230, num_unique_prefixes_announced=281"
2018-07-30 13:15:00,58224,54,5,335,0,35,13,5.037037037037037,3,1.3888888888888888,499,54,"anomaly detected at 2018-07-30 13:15:00 due to high value of num_routes=54, num_new_routes=5, num_unique_prefixes_announced=54"
2018-07-30 13:20:00,58224,173,125,843,0,48,12,1.606936416184971,4,0.815028901734104,24142,173,anomaly detected at 2018-07-30 13:20:00 due to high value of num_announcements=24142
2018-07-30 13:25:00,58224,176,4,2121,0,170,18,6.403409090909091,13,4.107954545454546,57170,176,"anomaly detected at 2018-07-30 13:25:00 due to high value of num_withdrawals=2121, num_route_changes=170, max_edit_distance=13, num_announcements=57170"
2018-07-30 13:30:00,58224,219,76,1102,0,143,17,3.598173515981735,13,2.698630136986301,38734,219,no anomalies detected
2018-07-30 13:35:00,58224,165,31,958,0,134,14,4.527272727272727,12,2.521212121212121,8029,165,anomaly detected at 2018-07-30 13:35:00 due to high value of num_announcements=8029
2018-07-30 13:40:00,58224,27,4,240,0,23,8,5.555555555555555,4,2.4444444444444446,530,27,"anomaly detected at 2018-07-30 13:40:00 due to high value of num_route_changes=23, max_edit_distance=4"
2018-07-30 13:45:00,58224,6,4,122,0,2,7,2.1666666666666665,4,0.8333333333333334,525,6,no anomalies detected
2018-07-30 13:50:00,58224,11,10,126,0,0,7,0.6363636363636364,0,0.0,569,11,no anomalies detected
2018-07-30 13:55:00,58224,165,154,529,0,11,8,0.3878787878787879,4,0.2242424242424242,19035,165,"anomaly detected at 2018-07-30 13:55:00 due to high value of num_routes=165, num_unique_prefixes_announced=165"
2018-07-30 14:00:00,58224,167,3,1233,0,164,17,5.604790419161676,13,3.2275449101796405,25423,167,"anomaly detected at 2018-07-30 14:00:00 due to high value of num_new_routes=3, num_route_changes=164, max_edit_distance=13"
2018-07-30 14:05:00,58224,358,218,146,0,138,12,1.977653631284916,13,0.8435754189944135,1040,358,"anomaly detected at 2018-07-30 14:05:00 due to high value of num_routes=358, num_new_routes=218, num_withdrawals=146, num_announcements=1040, num_unique_prefixes_announced=358"
2018-07-30 14:10:00,58224,59,3,390,0,49,12,4.9491525423728815,7,1.271186440677966,414,59,"anomaly detected at 2018-07-30 14:10:00 due to high value of num_routes=59, num_new_routes=3, num_route_changes=49, num_unique_prefixes_announced=59"
2018-07-30 14:15:00,58224,158,114,64,0,44,11,1.4430379746835442,7,0.5949367088607594,584,158,no anomalies detected
2018-07-30 14:20:00,58224,22,6,234,0,16,12,5.045454545454546,4,2.090909090909091,569,22,no anomalies detected
2018-07-30 14:25:00,58224,5,4,83,0,1,6,1.2,3,0.6,238,5,no anomalies detected
2018-07-30 14:30:00,58224,7,7,97,0,0,0,0.0,0,0.0,546,7,no anomalies detected
2018-07-30 14:35:00,58224,8,7,98,0,1,5,0.625,2,0.25,493,8,no anomalies detected
2018-07-30 14:40:00,58224,4,3,133,0,1,5,1.25,2,0.5,639,4,no anomalies detected
2018-07-30 14:45:00,58224,20,18,105,0,2,6,0.55,2,0.15,501,20,no anomalies detected
2018-07-30 14:50:00,58224,31,27,128,0,4,5,0.6451612903225806,3,0.3225806451612903,572,31,no anomalies detected
2018-07-30 14:55:00,58224,11,0,117,0,11,8,5.363636363636363,4,2.090909090909091,720,11,no anomalies detected
2018-07-30 15:00:00,58224,11,6,120,0,5,8,2.8181818181818183,4,1.2727272727272727,917,11,no anomalies detected
2018-07-30 15:05:00,58224,4,3,121,0,1,5,1.25,2,0.5,520,4,no anomalies detected
2018-07-30 15:10:00,58224,0,0,85,0,0,0,0.0,0,0.0,307,0,no anomalies detected
2018-07-30 15:15:00,58224,1,1,68,0,0,0,0.0,0,0.0,372,1,no anomalies detected
2018-07-30 15:20:00,58224,1,0,110,0,1,7,7.0,4,4.0,782,1,no anomalies detected
2018-07-30 15:25:00,58224,15,14,51,0,1,6,0.4,4,0.2666666666666666,256,15,no anomalies detected
2018-07-30 15:30:00,58224,14,0,86,0,0,8,5.857142857142857,0,0.0,383,14,no anomalies detected
2018-07-30 15:35:00,58224,23,23,87,0,0,0,0.0,0,0.0,1572,23,no anomalies detected
2018-07-30 15:40:00,58224,34,14,132,0,20,6,3.5294117647058822,3,1.411764705882353,632,34,no anomalies detected
2018-07-30 15:45:00,58224,1,0,138,0,1,5,5.0,2,2.0,567,1,no anomalies detected
2018-07-30 15:50:00,58224,1,0,103,0,1,6,6.0,3,3.0,526,1,no anomalies detected
2018-07-30 15:55:00,58224,1,0,99,0,1,6,6.0,3,3.0,451,1,no anomalies detected
2018-07-30 16:00:00,58224,1,0,107,0,1,6,6.0,4,4.0,566,1,no anomalies detected
2018-07-30 16:05:00,58224,1,0,112,0,1,5,5.0,4,4.0,1161,1,no anomalies detected
2018-07-30 16:10:00,58224,1,0,43,0,1,6,6.0,3,3.0,231,1,no anomalies detected
2018-07-30 16:15:00,58224,1,0,77,0,1,5,5.0,3,3.0,291,1,no anomalies detected
2018-07-30 16:20:00,58224,1,0,72,0,1,8,8.0,6,6.0,818,1,no anomalies detected
2018-07-30 16:25:00,58224,1,0,84,0,1,5,5.0,5,5.0,647,1,no anomalies detected
2018-07-30 16:30:00,58224,1,0,108,0,1,5,5.0,2,2.0,474,1,no anomalies detected
2018-07-30 16:35:00,58224,1,0,101,0,1,5,5.0,2,2.0,479,1,no anomalies detected
2018-07-30 16:40:00,58224,1,0,106,0,1,5,5.0,2,2.0,405,1,no anomalies detected
2018-07-30 16:45:00,58224,1,0,41,0,1,5,5.0,1,1.0,252,1,no anomalies detected
2018-07-30 16:50:00,58224,82,81,108,0,1,6,0.073170731707317,3,0.0365853658536585,563,82,no anomalies detected
2018-07-30 16:55:00,58224,1,0,185,0,1,6,6.0,3,3.0,528,1,no anomalies detected
2018-07-30 17:00:00,58224,2,1,97,0,1,5,2.5,3,1.5,648,2,no anomalies detected
2018-07-30 17:05:00,58224,1,0,101,0,1,6,6.0,3,3.0,512,1,no anomalies detected
2018-07-30 17:10:00,58224,1,0,128,0,1,7,7.0,4,4.0,554,1,no anomalies detected
2018-07-30 17:15:00,58224,1,0,83,0,1,5,5.0,2,2.0,476,1,no anomalies detected
2018-07-30 17:20:00,58224,1,0,93,0,1,6,6.0,3,3.0,394,1,no anomalies detected
2018-07-30 17:25:00,58224,0,0,55,0,0,0,0.0,0,0.0,204,0,no anomalies detected
2018-07-30 17:30:00,58224,1,1,81,0,0,0,0.0,0,0.0,391,1,no anomalies detected
2018-07-30 17:35:00,58224,18,17,109,0,1,6,0.3333333333333333,4,0.2222222222222222,551,18,no anomalies detected
2018-07-30 17:40:00,58224,48,47,103,0,1,5,0.1041666666666666,3,0.0625,436,48,no anomalies detected
2018-07-30 17:45:00,58224,75,67,179,0,8,5,0.5333333333333333,4,0.4,3815,75,no anomalies detected
2018-07-30 17:50:00,58224,42,0,137,0,42,8,6.642857142857143,4,3.357142857142857,2897,42,no anomalies detected
2018-07-30 17:55:00,58224,1,0,70,0,1,6,6.0,3,3.0,217,1,no anomalies detected
2018-07-30 18:00:00,58224,1,0,111,0,1,5,5.0,2,2.0,568,1,no anomalies detected
2018-07-30 18:05:00,58224,42,41,89,0,1,6,0.1428571428571428,3,0.0714285714285714,2766,42,no anomalies detected
2018-07-30 18:10:00,58224,42,0,115,0,42,8,5.666666666666667,3,2.452380952380953,1175,42,no anomalies detected
2018-07-30 18:15:00,58224,1,0,153,0,0,5,5.0,0,0.0,533,1,no anomalies detected
2018-07-30 18:20:00,58224,83,82,118,0,1,5,0.0602409638554216,2,0.0240963855421686,711,83,no anomalies detected
2018-07-30 18:25:00,58224,2,1,198,0,1,8,4.0,5,2.5,511,2,no anomalies detected
2018-07-30 18:30:00,58224,1,0,112,0,1,5,5.0,5,5.0,586,1,no anomalies detected
2018-07-30 18:35:00,58224,1,0,78,0,1,5,5.0,1,1.0,355,1,no anomalies detected
2018-07-30 18:40:00,58224,14,13,89,0,1,7,0.5,4,0.2857142857142857,450,14,no anomalies detected
2018-07-30 18:45:00,58224,1,0,141,0,1,5,5.0,4,4.0,593,1,no anomalies detected
2018-07-30 18:50:00,58224,1,0,85,0,1,5,5.0,2,2.0,417,1,no anomalies detected
2018-07-30 18:55:00,58224,1,0,109,0,1,6,6.0,3,3.0,500,1,no anomalies detected
2018-07-30 19:00:00,58224,1,0,122,0,1,5,5.0,3,3.0,640,1,no anomalies detected
2018-07-30 19:05:00,58224,1,0,108,0,1,5,5.0,2,2.0,545,1,no anomalies detected
2018-07-30 19:10:00,58224,1,0,100,0,1,5,5.0,2,2.0,475,1,no anomalies detected
2018-07-30 19:15:00,58224,1,0,110,0,0,5,5.0,0,0.0,538,1,no anomalies detected
2018-07-30 19:20:00,58224,1,0,91,0,1,6,6.0,3,3.0,469,1,no anomalies detected
2018-07-30 19:25:00,58224,1,0,133,0,1,6,6.0,3,3.0,582,1,no anomalies detected
2018-07-30 19:30:00,58224,16,15,1440,0,1,5,0.3125,2,0.125,7647,16,anomaly detected at 2018-07-30 19:30:00 due to high value of num_withdrawals=1440
2018-07-30 19:35:00,58224,26,10,179,0,16,7,3.3461538461538463,5,2.423076923076923,6294,26,anomaly detected at 2018-07-30 19:35:00 due to high value of num_withdrawals=179
2018-07-30 19:40:00,58224,3,0,97,0,3,5,5.0,3,3.0,402,3,no anomalies detected
2018-07-30 19:45:00,58224,1,0,107,0,1,5,5.0,2,2.0,497,1,no anomalies detected
2018-07-30 19:50:00,58224,10,9,112,0,1,5,0.5,2,0.2,544,10,no anomalies detected
2018-07-30 19:55:00,58224,1,0,94,0,1,6,6.0,3,3.0,329,1,no anomalies detected
2018-07-30 20:00:00,58224,1,0,39,0,1,10,10.0,7,7.0,197,1,no anomalies detected
2018-07-30 20:05:00,58224,2,1,101,0,1,5,2.5,7,3.5,562,2,anomaly detected at 2018-07-30 20:05:00 due to high value of avg_path_length=2.5
2018-07-30 20:10:00,58224,11,10,115,0,1,6,0.5454545454545454,3,0.2727272727272727,567,11,no anomalies detected
2018-07-30 20:15:00,58224,3,2,108,0,1,5,1.6666666666666667,3,1.0,918,3,no anomalies detected
2018-07-30 20:20:00,58224,12,11,159,0,1,5,0.4166666666666667,2,0.1666666666666666,737,12,no anomalies detected
2018-07-30 20:25:00,58224,10,0,97,0,10,5,5.0,2,1.1,430,10,no anomalies detected
2018-07-30 20:30:00,58224,432,422,44,0,10,5,0.1157407407407407,2,0.0462962962962962,720,432,"anomaly detected at 2018-07-30 20:30:00 due to high value of num_routes=432, num_new_routes=422, num_unique_prefixes_announced=432"
2018-07-30 20:35:00,58224,1,1,540,0,0,0,0.0,0,0.0,476,1,"anomaly detected at 2018-07-30 20:35:00 due to high value of num_routes=1, num_new_routes=1, num_unique_prefixes_announced=1"
2018-07-30 20:40:00,58224,1,1,83,0,0,0,0.0,0,0.0,370,1,no anomalies detected
2018-07-30 20:45:00,58224,3,2,0,0,1,5,1.6666666666666667,2,0.6666666666666666,66,3,no anomalies detected
2018-07-30 20:50:00,58224,1,0,111,0,1,5,5.0,2,2.0,564,1,no anomalies detected
2018-07-30 20:55:00,58224,1,0,111,0,1,5,5.0,2,2.0,496,1,no anomalies detected
2018-07-30 21:00:00,58224,25,25,96,0,0,0,0.0,0,0.0,1228,25,no anomalies detected
2018-07-30 21:05:00,58224,1,1,121,0,0,0,0.0,0,0.0,522,1,no anomalies detected
2018-07-30 21:10:00,58224,178,177,214,0,1,5,0.0280898876404494,2,0.0112359550561797,5355,178,"anomaly detected at 2018-07-30 21:10:00 due to high value of num_routes=178, num_new_routes=177, num_unique_prefixes_announced=178"
2018-07-30 21:15:00,58224,5,1,199,0,4,9,6.4,3,2.2,154,5,"anomaly detected at 2018-07-30 21:15:00 due to high value of num_routes=5, num_new_routes=1, num_unique_prefixes_announced=5"
2018-07-30 21:20:00,58224,1,0,114,0,1,5,5.0,2,2.0,1217,1,no anomalies detected
2018-07-30 21:25:00,58224,6,5,129,0,1,5,0.8333333333333334,2,0.3333333333333333,588,6,no anomalies detected
2018-07-30 21:30:00,58224,20,19,88,0,1,5,0.25,2,0.1,427,20,no anomalies detected
2018-07-30 21:35:00,58224,1,0,97,0,1,5,5.0,2,2.0,431,1,no anomalies detected
2018-07-30 21:40:00,58224,6,5,94,0,1,5,0.8333333333333334,2,0.3333333333333333,444,6,no anomalies detected
2018-07-30 21:45:00,58224,3,0,137,0,3,7,6.333333333333333,2,2.0,340,3,no anomalies detected
2018-07-30 21:50:00,58224,6,3,87,0,3,8,3.5,3,1.3333333333333333,459,6,no anomalies detected
2018-07-30 21:55:00,58224,2,1,112,0,1,7,3.5,4,2.0,501,2,no anomalies detected
2018-07-30 22:00:00,58224,0,0,2,0,0,0,0.0,0,0.0,0,0,no anomalies detected
